Plot_ID,Owner_Name,Father_Name,Survey_No,Gat_No,Area,Land_Type,Village,Taluka,District,State,Ownership_Type,No_of_Owners,Crop_Type,Irrigation_Source,Encumbrances,Mutation_Entry_No,Date_of_Mutation,Purchase_Value,Market_Value,Transaction_Type,Registration_No,Aadhaar_No,PAN_No,Contact_No,Address,Latitude,Longitude,Soil_Type,Fertility_Status,Ownership_Status,Land_Use,Tax_Status,Remarks,Last_Updated
PLOT384,Saira Rama,Jayesh Jadhav,595/C,858,6.74,Agricultural,Bareilly,Rahuri,Nashik,Maharashtra,Joint,3,Soybean,Borewell,None,M7299,2024-12-26,₹441391,₹1128024,Gift,R8474,XXXX-XXXX-8201,TEAPI2631G,9012761806,"32, Sandal, Sultan Pur Majra-862729",17.5466,73.8266,Sandy,Medium,Active,Fallow,Unpaid,Boundary not verified,2025-05-03
PLOT385,Farhan Kuruvilla,Samar Deshmukh,439/A,184,2.06,Agricultural,Amaravati,Shrigonda,Satara,Maharashtra,Single,1,Paddy,Well,Legal Dispute,M1192,2023-09-23,₹358969,₹1267084,Gift,R8617,XXXX-XXXX-2775,NVLPP3755J,4553371997,"H.No. 908, Dara Path, Aizawl 325431",19.5435,75.9372,Black Cotton,Fertile,Disputed,Fallow,Unpaid,Irrigated area,2025-04-15
PLOT386,Divit Ranganathan,Kiaan Kadam,206/C,355,9.95,Non-Agricultural,Mathura,Shrigonda,Pune,Maharashtra,Single,1,Sugarcane,Rainfed,None,M1912,2024-01-19,₹298992,₹1508437,Sale,R2252,XXXX-XXXX-5701,IZMPZ5615Z,8167090643,"302, Goyal Ganj, Ichalkaranji-721166",17.6392,73.5984,Red,Medium,Active,Fallow,Unpaid,Dryland,2025-09-19
PLOT387,Divyansh Rau,Ayesha Patil,739/B,840,8.85,Agricultural,Bidhannagar,Rahuri,Ahmednagar,Maharashtra,Single,1,Wheat,Rainfed,Legal Dispute,M7759,2022-05-07,₹309031,₹2473270,Sale,R7025,XXXX-XXXX-6711,TKOPO1838W,2992139404,"68/730, Raj Nagar, Yamunanagar-011219",19.5354,75.7118,Alluvial,Fertile,Disputed,Crop,Unpaid,Irrigated area,2025-08-12
PLOT388,Nehmat Malhotra,Badal Kadam,412/B,313,10.26,Non-Agricultural,Ulhasnagar,Baramati,Latur,Maharashtra,Single,1,Cotton,Borewell,Bank Loan,M5702,2022-11-10,₹453153,₹1687748,Gift,R5014,XXXX-XXXX-8063,SIWPK8431G,01160257043,"H.No. 968, Dara, Bikaner-479257",17.5788,75.3175,Black Cotton,Medium,Disputed,Residential,Paid,Dryland,2025-09-08
PLOT389,Kartik Barad,Ojas Pawar,154/A,921,8.05,Agricultural,Nagpur,Sangola,Pune,Maharashtra,Single,1,Sugarcane,Canal,Legal Dispute,M1718,2023-09-10,₹881882,₹1073565,Gift,R2914,XXXX-XXXX-1301,AIVPI9689Y,+916926082632,"H.No. 17, Sharaf Marg, Sri Ganganagar 326934",19.2108,75.558,Sandy,Medium,Active,Crop,Unpaid,Partially cultivated,2025-05-23
PLOT390,Rasha D’Alia,Rohan Jadhav,603/C,238,6.74,Agricultural,Bangalore,Beed,Latur,Maharashtra,Single,1,Sugarcane,Borewell,Mortgage,M3434,2023-08-28,₹399383,₹2472637,Gift,R6975,XXXX-XXXX-2474,VPWPU5497B,8097955921,"H.No. 71, Master Nagar, Tirunelveli-052034",18.0685,74.041,Sandy,Low,Active,Fallow,Unpaid,Requires leveling,2025-08-30
PLOT391,Dharmajan Lanka,Romil Jadhav,642/A,187,9.47,Agricultural,Chapra,Shrigonda,Solapur,Maharashtra,Joint,5,Fallow,Rainfed,Legal Dispute,M1128,2021-08-19,₹788313,₹2199225,Inheritance,R8124,XXXX-XXXX-8830,ZEIPZ4868G,09398166544,"22/892, Uppal Zila, Bhagalpur-452956",17.9039,75.6462,Alluvial,Fertile,Disputed,Fallow,Paid,Under observation,2025-08-05
PLOT392,Samarth Deo,Taran Shinde,493/A,157,3.95,Non-Agricultural,Bhalswa Jahangir Pur,Pandharpur,Kolhapur,Maharashtra,Single,1,Soybean,Canal,None,M2576,2022-01-30,₹367068,₹1276821,Sale,R2796,XXXX-XXXX-6615,CTKPG4162A,04861255989,"73/471, Karan Road, Arrah-610776",18.3702,75.2261,Red,Low,Active,Crop,Unpaid,Dryland,2025-08-07
PLOT393,Umang Boase,Vidur Kadam,528/A,125,5.23,Non-Agricultural,Jamalpur,Shrigonda,Latur,Maharashtra,Joint,2,Cotton,Canal,Legal Dispute,M2508,2023-11-16,₹884300,₹2193151,Sale,R9629,XXXX-XXXX-9896,ZTXPH2873S,2326302716,"11/472, Khare Street, Kishanganj-442030",18.986,75.3239,Black Cotton,Fertile,Disputed,Crop,Paid,Under observation,2024-11-19
PLOT394,Baiju Chaudry,Pari Patil,698/A,674,2.04,Non-Agricultural,Danapur,Baramati,Kolhapur,Maharashtra,Single,1,Sugarcane,Rainfed,None,M6169,2022-03-31,₹347694,₹1801025,Inheritance,R3234,XXXX-XXXX-8914,TSRPS6300O,4053269988,"06, Bedi Marg, Secunderabad-029278",19.7542,73.3491,Red,Fertile,Active,Crop,Paid,Boundary not verified,2025-07-07
PLOT395,Saanvi Kar,Tanya Kadam,274/B,947,2.53,Agricultural,Varanasi,Karmala,Beed,Maharashtra,Single,1,Cotton,Canal,Legal Dispute,M8133,2024-12-21,₹447693,₹2201969,Inheritance,R2615,XXXX-XXXX-6044,SCNPP8384L,02124973894,"43, Kulkarni Marg, Thane 980508",17.9325,75.2912,Laterite,Medium,Active,Fallow,Paid,Boundary not verified,2025-04-08
PLOT396,Ivana Sabharwal,Vihaan Pawar,340/C,417,9.74,Non-Agricultural,Ambarnath,Baramati,Ahmednagar,Maharashtra,Joint,4,Sugarcane,Canal,Legal Dispute,M4769,2024-03-13,₹569210,₹2428489,Gift,R4970,XXXX-XXXX-8064,YCOPW6819R,4249442033,"H.No. 65, Gade Street, Tezpur 189694",18.7237,73.6032,Alluvial,Medium,Active,Fallow,Unpaid,Boundary not verified,2025-03-10
PLOT397,Aniruddh Dugal,Ehsaan Jadhav,619/A,246,5.85,Agricultural,Gaya,Mohol,Solapur,Maharashtra,Single,1,Sugarcane,Canal,Legal Dispute,M1843,2021-10-05,₹431535,₹2238184,Sale,R5032,XXXX-XXXX-8904,GTVPI2134I,+915233658618,"H.No. 873, Mand, Satara-270764",19.6549,73.4641,Sandy,Fertile,Active,Fallow,Paid,Partially cultivated,2024-10-22
PLOT398,Ranbir Sani,Ishaan Shinde,550/A,163,3.44,Agricultural,Kirari Suleman Nagar,Sangola,Kolhapur,Maharashtra,Joint,3,Wheat,Rainfed,Mortgage,M6361,2024-07-19,₹847524,₹2444369,Sale,R2562,XXXX-XXXX-7056,VBLPX7194K,02611093729,"H.No. 12, Khare Chowk, Tadepalligudem 259259",18.9224,74.8324,Sandy,Fertile,Disputed,Fallow,Paid,Requires leveling,2025-04-26
PLOT399,Vivaan Sem,Gokul Pawar,661/C,105,5.66,Non-Agricultural,Pimpri-Chinchwad,Karjat,Kolhapur,Maharashtra,Joint,5,Maize,Canal,None,M6099,2021-07-04,₹427522,₹1491538,Gift,R9740,XXXX-XXXX-4950,LGFPM2929W,9673117724,"37/99, Chawla Road, Pondicherry 712123",17.4702,73.1748,Alluvial,Medium,Disputed,Residential,Paid,Requires leveling,2024-10-15
PLOT400,Gatik Rastogi,Gokul Jadhav,522/C,306,1.79,Agricultural,Loni,Shrigonda,Beed,Maharashtra,Single,1,Fallow,Canal,None,M9970,2023-01-26,₹892909,₹1340017,Gift,R5115,XXXX-XXXX-1135,TGHPC7229V,9722334598,"94/071, Tak Chowk, Gulbarga 397287",17.5288,73.8008,Red,Low,Disputed,Crop,Unpaid,Boundary not verified,2025-06-12
PLOT401,Rati Manda,Jayesh Deshmukh,666/A,462,1.0,Non-Agricultural,Begusarai,Pandharpur,Ahmednagar,Maharashtra,Joint,3,Paddy,Borewell,None,M8506,2024-04-07,₹595152,₹2382640,Sale,R5757,XXXX-XXXX-9880,MBDPA1564U,+910042020132,"632, Chaudhuri Circle, Nagaon-938480",19.0369,74.2133,Black Cotton,Fertile,Active,Fallow,Paid,Boundary not verified,2025-09-16
PLOT402,Eva Gupta,Anvi Jadhav,813/B,426,11.86,Agricultural,Hazaribagh,Pandharpur,Pune,Maharashtra,Single,1,Fallow,Canal,Mortgage,M4069,2024-02-14,₹488219,₹1528540,Gift,R7577,XXXX-XXXX-5370,ENVPZ7678D,05453416888,"12, Madan Nagar, Bhopal-136334",17.4622,73.8606,Black Cotton,Medium,Active,Residential,Paid,Boundary not verified,2025-06-22
PLOT403,Tarini Rastogi,Indranil Kadam,314/A,195,0.83,Agricultural,Ozhukarai,Rahuri,Solapur,Maharashtra,Single,1,Wheat,Rainfed,Mortgage,M3912,2023-01-25,₹289569,₹2283939,Gift,R2711,XXXX-XXXX-3428,KTKPF9690F,01618287918,"987, Bal Circle, Shimla 429930",19.5056,75.8759,Laterite,Fertile,Active,Fallow,Paid,Irrigated area,2025-05-21
PLOT404,Kabir Sura,Saira Pawar,943/A,836,0.69,Non-Agricultural,Nizamabad,Sangola,Latur,Maharashtra,Single,1,Wheat,Canal,Mortgage,M1345,2022-01-29,₹720107,₹1238092,Sale,R3574,XXXX-XXXX-7691,ZYWPB2542A,+914483271653,"58, Rau, Indore 214682",18.5357,73.2391,Alluvial,Medium,Active,Residential,Paid,Dryland,2025-05-27
PLOT405,Lakshay Raval,Neelofar Pawar,484/C,577,8.86,Non-Agricultural,Aurangabad,Sangola,Nashik,Maharashtra,Joint,2,Paddy,Well,Legal Dispute,M8086,2022-08-25,₹410626,₹1280981,Gift,R7526,XXXX-XXXX-5242,PCPPI5203N,00689417476,"02/77, Iyengar Marg, Jhansi-881523",19.3961,73.2736,Laterite,Low,Active,Crop,Paid,Requires leveling,2024-12-21
PLOT406,Saira Dasgupta,Jivika Jadhav,820/A,196,3.03,Non-Agricultural,Bhagalpur,Beed,Nashik,Maharashtra,Single,1,Fallow,Canal,None,M4217,2022-04-01,₹771564,₹2367737,Sale,R3472,XXXX-XXXX-8171,XRYPP9507P,09558238726,"98/373, Sen Street, Sonipat-180310",19.9055,73.4796,Red,Fertile,Disputed,Crop,Paid,Partially cultivated,2025-05-13
PLOT407,Pranay Dhillon,Neysa Deshmukh,982/C,899,6.35,Agricultural,Bangalore,Pandharpur,Satara,Maharashtra,Single,1,Cotton,Well,Legal Dispute,M9993,2022-09-15,₹686215,₹2080612,Gift,R8047,XXXX-XXXX-5402,VGZPZ6257S,09365885798,"H.No. 76, Kunda Zila, Silchar-160723",18.4223,75.0463,Sandy,Fertile,Active,Crop,Unpaid,Dryland,2025-07-19
PLOT408,Saanvi Mann,Misha More,354/C,816,3.03,Non-Agricultural,South Dumdum,Rahuri,Pune,Maharashtra,Joint,2,Soybean,Rainfed,Mortgage,M2252,2021-09-08,₹386052,₹1122530,Sale,R4265,XXXX-XXXX-5289,OMSPK5394P,05880914954,"H.No. 869, Dey Nagar, Dehradun 538372",19.7458,73.6731,Red,Low,Disputed,Fallow,Unpaid,Requires leveling,2024-10-27
PLOT409,Mamooty Maharaj,Saksham More,711/A,875,9.57,Agricultural,Bally,Baramati,Ahmednagar,Maharashtra,Single,1,Cotton,Canal,Mortgage,M6897,2025-06-05,₹531388,₹2032461,Sale,R8722,XXXX-XXXX-8916,AXBPB0129N,8247931767,"H.No. 665, Vohra Nagar, Tadepalligudem-907381",19.3829,74.0026,Red,Fertile,Disputed,Crop,Unpaid,Under observation,2025-07-19
PLOT410,Emir Bali,Rati Patil,591/A,786,4.25,Agricultural,Karnal,Sangola,Beed,Maharashtra,Single,1,Wheat,Well,Legal Dispute,M2066,2025-02-02,₹557590,₹2284590,Gift,R7768,XXXX-XXXX-9837,WNAPK8027K,04270410154,"99, Singh Ganj, Raurkela Industrial Township-057971",19.6108,73.3245,Alluvial,Low,Disputed,Residential,Unpaid,Under observation,2025-04-22
PLOT411,Jivin Master,Sana Patil,421/C,966,2.96,Non-Agricultural,Narasaraopet,Baramati,Pune,Maharashtra,Joint,4,Soybean,Well,Bank Loan,M1242,2023-01-01,₹765576,₹2412481,Sale,R8692,XXXX-XXXX-1049,IFMPP1620Y,+917179436495,"94/059, Ramachandran Path, Gaya 849652",17.5708,75.352,Black Cotton,Medium,Active,Crop,Paid,Partially cultivated,2025-02-23
PLOT412,Dhruv Ganesh,Vardaniya Shinde,103/B,803,0.52,Agricultural,Chinsurah,Baramati,Satara,Maharashtra,Single,1,Soybean,Rainfed,Mortgage,M6048,2025-02-18,₹768004,₹2205001,Gift,R8059,XXXX-XXXX-7625,CEIPP8364E,02789262075,"H.No. 308, Borde Circle, Ratlam-402375",17.2673,73.408,Alluvial,Medium,Disputed,Residential,Paid,Partially cultivated,2024-11-30
PLOT413,Manikya Sidhu,Suhana Jadhav,521/C,682,2.4,Agricultural,Jamnagar,Rahuri,Satara,Maharashtra,Single,1,Wheat,Well,Legal Dispute,M3697,2022-08-13,₹316076,₹1438341,Inheritance,R8425,XXXX-XXXX-4315,CMYPF3835M,+912832598774,"73/597, Sunder Chowk, Jalgaon 110459",18.8608,73.5727,Black Cotton,Fertile,Active,Crop,Unpaid,Dryland,2025-08-11
PLOT414,Suhana Tara,Dishani Patil,369/B,924,11.65,Agricultural,Bhubaneswar,Baramati,Beed,Maharashtra,Single,1,Fallow,Well,Bank Loan,M3329,2021-04-25,₹392160,₹2270228,Sale,R1971,XXXX-XXXX-6072,ZTWPM6729W,+915412746994,"35/252, Choudhry Ganj, Nagaon-540181",17.1234,73.612,Laterite,Low,Disputed,Crop,Unpaid,Requires leveling,2025-05-19
PLOT415,Miraya Deshpande,Anay Patil,172/A,487,9.06,Agricultural,Ghaziabad,Pandharpur,Satara,Maharashtra,Joint,4,Wheat,Rainfed,Bank Loan,M4069,2021-05-25,₹610815,₹1629121,Gift,R4695,XXXX-XXXX-8905,YTZPH9253E,4261090804,"H.No. 63, Dhaliwal, Farrukhabad 866726",18.6889,75.0741,Laterite,Medium,Disputed,Fallow,Paid,Partially cultivated,2024-10-28
PLOT416,Renee Ramesh,Rania Jadhav,228/A,723,4.1,Agricultural,Orai,Mohol,Satara,Maharashtra,Joint,2,Maize,Canal,Mortgage,M1934,2021-03-16,₹638318,₹2257348,Inheritance,R8983,XXXX-XXXX-3083,QGDPD3135Z,5475933406,"72, Chakraborty Circle, Naihati-846730",17.8117,74.8361,Black Cotton,Fertile,Active,Crop,Unpaid,Partially cultivated,2025-10-07
PLOT417,Chirag Sangha,Dhruv Pawar,445/C,828,2.26,Agricultural,Delhi,Beed,Nashik,Maharashtra,Joint,4,Sugarcane,Canal,None,M8613,2024-08-23,₹752617,₹1242194,Gift,R7655,XXXX-XXXX-6253,WBHPT6580I,8987855367,"19, Chacko Chowk, Bulandshahr 626297",19.2059,73.2938,Laterite,Medium,Disputed,Crop,Paid,Partially cultivated,2024-12-07
PLOT418,Zoya Deol,Taimur Pawar,917/A,335,5.53,Non-Agricultural,Mumbai,Karjat,Latur,Maharashtra,Joint,3,Paddy,Borewell,Mortgage,M8310,2024-03-31,₹430571,₹2294071,Inheritance,R4863,XXXX-XXXX-5823,PWVPA9246Y,7039076977,"H.No. 84, Ramaswamy Circle, Medininagar-185130",18.4109,73.0857,Alluvial,Low,Disputed,Fallow,Unpaid,Under observation,2024-12-11
PLOT419,Zaina Kumer,Samarth More,950/B,191,11.18,Agricultural,Miryalaguda,Karmala,Beed,Maharashtra,Joint,5,Fallow,Canal,None,M4809,2025-05-31,₹592686,₹1167930,Sale,R1690,XXXX-XXXX-9762,NFRPS5233O,+918882192937,"80/51, Kumer Path, Bhilai 766355",17.3321,75.6585,Red,Fertile,Disputed,Residential,Unpaid,Under observation,2025-01-08
PLOT420,Bhavin Handa,Armaan Jadhav,842/A,941,11.72,Agricultural,Srinagar,Beed,Satara,Maharashtra,Single,1,Cotton,Well,Mortgage,M6241,2022-06-14,₹566204,₹2311348,Gift,R4498,XXXX-XXXX-8807,AABPP6255J,+916210341553,"50, Amble Circle, Siliguri-455867",19.88,73.1935,Alluvial,Medium,Disputed,Fallow,Paid,Boundary not verified,2024-12-16
PLOT421,Rasha Solanki,Tanya Jadhav,402/A,525,4.21,Non-Agricultural,Karawal Nagar,Sangola,Satara,Maharashtra,Joint,3,Soybean,Canal,Legal Dispute,M5566,2022-02-27,₹699352,₹1827455,Sale,R4475,XXXX-XXXX-8511,PEUPS4571M,08883547927,"528, Srivastava Path, Sasaram-603016",18.8588,75.5699,Red,Medium,Active,Fallow,Paid,Dryland,2025-01-26
PLOT422,Tejas Sood,Zoya Deshmukh,900/A,914,4.5,Agricultural,Tirupati,Beed,Solapur,Maharashtra,Joint,2,Maize,Well,Mortgage,M1410,2022-07-07,₹794917,₹1082557,Sale,R3148,XXXX-XXXX-5103,VBLPC1269L,+912629642452,"H.No. 17, Thaker Marg, Jamalpur 909177",19.3925,75.8755,Red,Fertile,Active,Fallow,Paid,Boundary not verified,2025-03-14
PLOT423,Ela Swaminathan,Jhanvi Deshmukh,158/B,740,2.91,Agricultural,Guna,Shrigonda,Kolhapur,Maharashtra,Single,1,Soybean,Well,Mortgage,M9778,2024-03-19,₹815699,₹1447286,Inheritance,R9823,XXXX-XXXX-7894,QEYPL8683L,6755553315,"H.No. 16, Bhatt Road, Muzaffarnagar-722445",18.5579,75.2029,Red,Low,Active,Crop,Paid,Partially cultivated,2025-02-23
PLOT424,Urvi Goswami,Sana Pawar,582/A,282,7.43,Non-Agricultural,Ghaziabad,Shrigonda,Nashik,Maharashtra,Joint,5,Fallow,Rainfed,Legal Dispute,M4661,2021-05-12,₹758889,₹1161637,Sale,R3459,XXXX-XXXX-4035,RUIPW7595N,3923713313,"421, Sibal, Amaravati 673292",19.1472,73.7505,Black Cotton,Low,Active,Residential,Unpaid,Partially cultivated,2025-03-07
PLOT425,Vivaan Chandran,Samiha Patil,323/A,834,8.19,Agricultural,Bilaspur,Beed,Kolhapur,Maharashtra,Joint,4,Sugarcane,Rainfed,Bank Loan,M9877,2025-06-02,₹693665,₹1542836,Sale,R6617,XXXX-XXXX-7136,NZFPX5606X,07530491117,"H.No. 26, Vaidya Path, Imphal-451214",19.5663,75.7798,Black Cotton,Low,Active,Fallow,Paid,Partially cultivated,2025-09-18
PLOT426,Dhanuk Chadha,Kavya Deshmukh,568/C,220,5.11,Agricultural,Bharatpur,Mohol,Pune,Maharashtra,Joint,3,Fallow,Canal,Bank Loan,M1106,2024-10-27,₹261051,₹2101697,Sale,R6884,XXXX-XXXX-8972,PDFPX6760R,06049588754,"H.No. 36, Kannan Marg, Pallavaram 521570",19.7616,74.8495,Black Cotton,Fertile,Disputed,Residential,Unpaid,Requires leveling,2025-05-20
PLOT427,Parinaaz Raman,Neysa Pawar,591/C,965,3.76,Non-Agricultural,Tumkur,Pandharpur,Beed,Maharashtra,Single,1,Sugarcane,Well,Mortgage,M2661,2022-06-26,₹733612,₹1545810,Inheritance,R8841,XXXX-XXXX-6802,XINPG3019L,+910957156280,"657, Kala, Aurangabad 939519",19.0481,74.8729,Black Cotton,Medium,Disputed,Fallow,Paid,Dryland,2025-01-06
PLOT428,Lakshay Goswami,Hrishita Jadhav,682/A,247,6.84,Agricultural,Dhanbad,Pandharpur,Kolhapur,Maharashtra,Joint,5,Fallow,Well,Bank Loan,M2372,2020-10-13,₹740681,₹1700704,Inheritance,R9258,XXXX-XXXX-8023,YJEPT0447P,+919484539234,"39/252, Agarwal Ganj, Gangtok-470378",19.1581,75.165,Alluvial,Medium,Active,Fallow,Unpaid,Boundary not verified,2025-08-28
PLOT429,Ehsaan Agarwal,Prisha More,831/A,949,7.63,Agricultural,Mango,Mohol,Kolhapur,Maharashtra,Joint,4,Soybean,Borewell,Bank Loan,M7114,2024-05-14,₹827215,₹2431705,Sale,R2066,XXXX-XXXX-6299,PMMPY4453Z,+915881657508,"374, Dua Path, Loni-736591",18.7838,74.3108,Red,Medium,Active,Residential,Paid,Partially cultivated,2025-02-19
PLOT430,Amira Andra,Ivan Kadam,744/A,243,6.07,Non-Agricultural,Dehri,Shrigonda,Ahmednagar,Maharashtra,Joint,4,Wheat,Well,Legal Dispute,M6925,2022-03-07,₹436860,₹2395485,Inheritance,R4271,XXXX-XXXX-3525,PTFPG9548S,02464638655,"64/27, Date, Ujjain 408383",17.1042,74.2884,Black Cotton,Fertile,Active,Fallow,Unpaid,Irrigated area,2024-12-16
PLOT431,Samar Lall,Jivika Patil,395/A,117,10.31,Non-Agricultural,Dhule,Shrigonda,Pune,Maharashtra,Joint,3,Maize,Well,Bank Loan,M2753,2021-03-26,₹320485,₹1633714,Sale,R3610,XXXX-XXXX-2393,XGFPP2193T,3965592387,"33, Raja Street, Nanded-958690",18.6004,75.6146,Black Cotton,Fertile,Active,Crop,Unpaid,Under observation,2024-12-20
PLOT432,Jhanvi Bhalla,Aniruddh Shinde,607/B,470,4.5,Agricultural,Haridwar,Karjat,Latur,Maharashtra,Single,1,Cotton,Canal,None,M7784,2024-05-28,₹628688,₹1988380,Sale,R7266,XXXX-XXXX-2705,AACPE4903D,07890094829,"22/047, Ahluwalia Zila, Udupi 102429",19.5455,74.2173,Sandy,Medium,Disputed,Crop,Unpaid,Under observation,2025-08-03
PLOT433,Seher Goda,Samarth Deshmukh,820/B,150,10.33,Non-Agricultural,Tiruchirappalli,Pandharpur,Latur,Maharashtra,Joint,5,Paddy,Canal,Legal Dispute,M3895,2022-10-21,₹726617,₹1356934,Sale,R5318,XXXX-XXXX-2435,CDLPA9352X,+913411381243,"112, Sampath Road, South Dumdum 728778",17.8255,74.8354,Alluvial,Fertile,Active,Residential,Paid,Dryland,2024-12-07
PLOT434,Lagan Dey,Nitya Shinde,529/B,145,11.5,Agricultural,Khammam,Rahuri,Pune,Maharashtra,Single,1,Sugarcane,Well,None,M2233,2024-08-05,₹620052,₹1324658,Sale,R5553,XXXX-XXXX-2352,SNVPV7105Z,8185370535,"929, Magar Circle, Vellore 710141",17.9706,73.0934,Red,Low,Active,Fallow,Unpaid,Partially cultivated,2025-01-23
PLOT435,Myra Walia,Aniruddh Patil,883/B,401,10.47,Agricultural,Panchkula,Mohol,Nashik,Maharashtra,Joint,5,Paddy,Rainfed,Bank Loan,M9319,2021-05-31,₹346820,₹1732196,Gift,R2629,XXXX-XXXX-7715,FISPV0922J,+918702083814,"88/764, Sastry Chowk, Proddatur 284609",18.092,75.3231,Black Cotton,Medium,Disputed,Fallow,Unpaid,Boundary not verified,2024-11-19
PLOT436,Lakshay Rama,Kaira Kadam,189/B,696,6.62,Agricultural,Bhilwara,Rahuri,Latur,Maharashtra,Joint,5,Sugarcane,Canal,Bank Loan,M7212,2021-07-28,₹895815,₹2482697,Sale,R7056,XXXX-XXXX-3031,BHUPU5378L,+914729311096,"H.No. 42, Srivastava Chowk, Kakinada-633678",19.042,73.1509,Black Cotton,Fertile,Disputed,Residential,Paid,Dryland,2025-01-07
PLOT437,Ayesha Saini,Vardaniya Kadam,622/B,678,11.95,Agricultural,Chittoor,Beed,Ahmednagar,Maharashtra,Joint,4,Sugarcane,Borewell,Bank Loan,M4002,2025-09-21,₹369186,₹1392803,Inheritance,R1029,XXXX-XXXX-3343,ZJCPD7919H,08905356670,"H.No. 399, Thakkar Ganj, Bettiah-930838",18.9581,73.6933,Red,Low,Active,Fallow,Paid,Under observation,2025-09-10
PLOT438,Vidur Gara,Siya Patil,350/C,325,5.67,Agricultural,Yamunanagar,Mohol,Nashik,Maharashtra,Single,1,Cotton,Rainfed,None,M8351,2024-07-28,₹739398,₹2345450,Gift,R9070,XXXX-XXXX-6251,PXCPJ1433H,+918733413528,"H.No. 97, Date Path, Guwahati-461630",19.4574,74.6181,Sandy,Low,Disputed,Crop,Paid,Partially cultivated,2024-11-28
PLOT439,Aaina Deshmukh,Aayush Deshmukh,991/C,925,5.9,Agricultural,Dhanbad,Baramati,Ahmednagar,Maharashtra,Joint,3,Maize,Borewell,Legal Dispute,M4316,2023-10-28,₹515413,₹1668282,Inheritance,R8320,XXXX-XXXX-7571,MNXPN0650I,4767045874,"H.No. 58, Sankar Marg, Ghaziabad 493638",18.9474,75.2968,Laterite,Medium,Disputed,Residential,Paid,Boundary not verified,2024-10-23
PLOT440,Ira Iyer,Yashvi Shinde,366/B,481,5.19,Agricultural,Haldia,Karjat,Solapur,Maharashtra,Single,1,Sugarcane,Borewell,Bank Loan,M7239,2024-09-20,₹714604,₹1178780,Inheritance,R1441,XXXX-XXXX-1162,HWSPI1801G,04231618195,"44/646, Bera Ganj, Rajpur Sonarpur 848156",17.4628,74.5515,Sandy,Low,Disputed,Fallow,Paid,Irrigated area,2024-12-18
PLOT441,Shray Hari,Aradhya Deshmukh,762/C,582,1.3,Non-Agricultural,Kalyan-Dombivli,Mohol,Solapur,Maharashtra,Single,1,Sugarcane,Borewell,None,M9906,2021-02-15,₹569712,₹2464239,Sale,R3660,XXXX-XXXX-9088,EMJPI9658X,00383395480,"67/393, Gopal Zila, Tirupati 032374",19.7635,75.6114,Alluvial,Fertile,Active,Crop,Unpaid,Partially cultivated,2025-05-31
PLOT442,Hrishita Sachar,Jiya Jadhav,373/B,626,9.4,Non-Agricultural,Raiganj,Karmala,Latur,Maharashtra,Single,1,Maize,Well,Bank Loan,M8145,2024-12-28,₹717401,₹1461823,Gift,R8859,XXXX-XXXX-5849,ZMLPQ8050A,02820733945,"553, Mann Ganj, Tadepalligudem-116525",19.3216,75.3647,Black Cotton,Fertile,Active,Crop,Unpaid,Dryland,2025-09-22
PLOT443,Veer Grover,Indranil Deshmukh,558/C,214,1.19,Non-Agricultural,Sangli-Miraj & Kupwad,Mohol,Nashik,Maharashtra,Single,1,Paddy,Rainfed,None,M7245,2021-11-28,₹656685,₹2408681,Gift,R1943,XXXX-XXXX-8328,AGMPW7342C,+916146431173,"H.No. 91, Mallick Street, Shimla-978280",19.6634,73.6426,Laterite,Low,Disputed,Residential,Unpaid,Partially cultivated,2025-02-05
PLOT444,Tejas Varughese,Shlok Pawar,593/C,295,9.87,Non-Agricultural,Thiruvananthapuram,Pandharpur,Latur,Maharashtra,Joint,5,Wheat,Well,None,M6555,2025-08-28,₹337968,₹2091062,Sale,R3690,XXXX-XXXX-3437,VVCPG0588P,+911742055974,"83/33, Rau Street, Bhusawal 934888",18.3535,74.8187,Laterite,Low,Active,Fallow,Unpaid,Boundary not verified,2025-09-13
PLOT445,Rohan Sane,Manjari Pawar,853/C,774,2.01,Non-Agricultural,Shimla,Karjat,Solapur,Maharashtra,Joint,4,Wheat,Rainfed,Legal Dispute,M1322,2025-06-13,₹538588,₹963662,Sale,R9625,XXXX-XXXX-1209,QCWPM6046Q,4505863765,"12/662, Salvi Marg, Jhansi 948297",18.139,75.477,Laterite,Medium,Active,Fallow,Unpaid,Requires leveling,2025-08-07
PLOT446,Shanaya Walia,Adah Jadhav,309/C,534,2.8,Agricultural,Khammam,Mohol,Ahmednagar,Maharashtra,Single,1,Fallow,Well,None,M6616,2023-11-27,₹673680,₹1486580,Gift,R8974,XXXX-XXXX-8063,CNLPQ1379A,+911384424746,"889, Desai Ganj, Udaipur 696550",19.2089,75.1752,Alluvial,Medium,Active,Fallow,Paid,Dryland,2024-11-28
PLOT447,Raghav Tiwari,Saanvi More,473/C,364,3.05,Non-Agricultural,Katni,Shrigonda,Satara,Maharashtra,Joint,2,Soybean,Borewell,None,M8736,2022-08-22,₹465292,₹2339749,Gift,R4422,XXXX-XXXX-5366,CWGPW0523V,00269685701,"15, Sachdeva Street, Nangloi Jat 186383",18.4027,75.5993,Black Cotton,Low,Active,Residential,Paid,Dryland,2025-09-07
